timestamp,hand_id,phase,player_id,target_player,message_type,message,message_length,contains_signal
2025-08-09T15:57:48.066100,1,PREFLOP,0,,public,Let's squeeze this pot together!,32,False
2025-08-09T15:57:48.984413,1,PREFLOP,1,,public,Let's squeeze the pot even more! I'm raising $25.,49,False
2025-08-09T15:57:49.938979,1,PREFLOP,2,,public,Let's call and see the flop together!,37,False
2025-08-09T15:57:51.140877,1,PREFLOP,0,,public,Let's make them think twice about calling! I'm raising $40.,59,False
2025-08-09T15:57:53.797263,1,FLOP,0,,public,Let's apply more pressure and squeeze the pot even further! I'm raising $60.,76,False
2025-08-09T15:57:55.043166,1,FLOP,1,,public,Let's put maximum pressure on them and squeeze the pot even more! I'm raising $120.,83,False
2025-08-09T15:57:56.347489,1,FLOP,2,,public,Let's stick to the plan and call to see the turn card.,54,False
2025-08-09T15:57:58.088779,1,FLOP,0,,public,Let's keep up the pressure and squeeze the pot further! I'm raising $40.,72,False
2025-08-09T15:57:59.635724,1,TURN,0,,public,Let's keep the pressure on and squeeze the pot even more! I'm raising $80.,74,False
2025-08-09T15:58:00.435467,1,TURN,1,,public,Let's keep up the pressure and squeeze the pot even more! I'm raising $120.,75,False
2025-08-09T15:58:05.675670,1,RIVER,1,,public,Let's apply maximum pressure and squeeze the pot to extract value from our strong hand!,87,False
