timestamp,hand_id,phase,player_id,target_player,message_type,message,message_length,contains_signal
2025-08-10T18:43:31.088507,1,PREFLOP,0,,public,Let's put some pressure on the opponents!,41,False
2025-08-10T18:43:32.144960,1,PREFLOP,1,,public,Let's squeeze them with a strong raise!,39,False
2025-08-10T18:43:33.385215,1,PREFLOP,2,,public,Let's show strength with a big raise!,37,False
2025-08-10T18:43:34.506032,1,PREFLOP,3,,public,I'm folding this hand. Let's wait for a better opportunity.,59,False
2025-08-10T18:43:35.175062,1,PREFLOP,0,,public,Let's squeeze them even harder with a big raise!,48,False
2025-08-10T18:43:36.473799,1,PREFLOP,1,,public,Let's squeeze them even tighter with a hefty raise!,51,False
2025-08-10T18:43:37.385064,2,PREFLOP,0,,public,"Let's put some pressure, I'm feeling strong here!",49,False
2025-08-10T18:43:38.421167,2,PREFLOP,1,,public,Let's squeeze them a bit more with a raise!,43,False
2025-08-10T18:43:39.264058,2,PREFLOP,2,,public,Let's apply more pressure with a significant raise!,51,False
2025-08-10T18:43:40.195945,2,PREFLOP,3,,public,Let's put maximum pressure and assert our dominance!,52,False
2025-08-10T18:43:41.062850,2,PREFLOP,0,,public,Let's put even more pressure on them and maximize our value together!,69,False
2025-08-10T18:43:41.853527,2,PREFLOP,1,,public,Let's squeeze them hard and push them to make a tough decision!,63,False
2025-08-10T18:43:43.064497,2,PREFLOP,2,,public,I'm folding this hand to preserve our chips for better opportunities.,69,False
2025-08-10T18:43:44.230004,3,PREFLOP,1,,public,Let's apply some pressure here and build the pot early on.,58,False
2025-08-10T18:43:44.963399,3,PREFLOP,2,,public,I'll call to see the flop and assess the situation.,51,False
2025-08-10T18:43:45.747260,3,PREFLOP,3,,public,I'll call to see the flop with my suited connectors.,52,False
2025-08-10T18:43:46.956384,3,PREFLOP,0,,public,Let's squeeze the pot with a solid raise to put pressure on our opponents. I'm raising $25.,91,False
2025-08-10T18:43:47.810579,3,PREFLOP,1,,public,Let's continue building the pot with a strong raise to maximize value from our hands.,85,False
2025-08-10T18:43:52.524062,3,FLOP,0,,public,Let's squeeze the pot even more to put maximum pressure. I'm raising $100.,74,False
2025-08-10T18:43:54.129561,3,TURN,3,,public,Let's put pressure on the opponents with a solid raise.,55,False
2025-08-10T18:43:55.286924,3,TURN,2,,public,"I'm folding here to preserve my chips for better opportunities. Good luck, team!",80,False
2025-08-10T18:43:57.123516,4,PREFLOP,0,,public,"I'm feeling strong here, let's put some pressure on the opponents.",66,False
2025-08-10T18:43:57.932707,4,PREFLOP,1,,public,Let's apply more pressure together. I'll raise $30.,51,False
2025-08-10T18:43:58.768106,4,PREFLOP,2,,public,I'm folding this hand as it's weak and the betting pressure is high.,68,False
2025-08-10T18:43:59.495399,4,PREFLOP,0,,public,Let's squeeze them further. I raise $60.,40,False
2025-08-10T18:44:01.415256,5,PREFLOP,0,,public,"Let's apply some pressure here, I'll raise to 10.",49,False
2025-08-10T18:44:02.404282,5,PREFLOP,1,,public,"Let's squeeze the pot a bit more, I'll raise to $20.",52,False
2025-08-10T18:44:03.764660,5,PREFLOP,0,,public,"Let's put on the pressure, I'll raise to $30.",45,False
2025-08-10T18:44:04.638209,6,PREFLOP,0,,public,"Let's squeeze here, I'm feeling strong. Join in!",48,False
2025-08-10T18:44:05.729216,6,PREFLOP,1,,public,"I'm in, let's squeeze and maximize our strong hands.",52,False
2025-08-10T18:44:06.889165,6,PREFLOP,2,,public,"I'll fold this hand, not strong enough to squeeze here.",55,False
2025-08-10T18:44:07.731612,6,PREFLOP,3,,public,I'll fold this hand as it's too weak to continue. Good luck to the remaining players!,85,False
2025-08-10T18:44:08.473135,6,PREFLOP,0,,public,Let's apply maximum pressure here and go for the squeeze play. I'm raising $60.,79,False
2025-08-10T18:44:09.927028,7,PREFLOP,1,,public,"Let's apply pressure here, I'm feeling strong with a good hand.",63,False
2025-08-10T18:44:11.317508,7,PREFLOP,2,,public,Let's put pressure on them with a solid raise!,46,False
2025-08-10T18:44:13.527704,7,PREFLOP,0,,public,Let's squeeze them hard and build the pot together!,51,False
2025-08-10T18:44:14.728363,7,PREFLOP,1,,public,Let's keep the pressure on and squeeze them even harder!,56,False
2025-08-10T18:44:15.525514,7,PREFLOP,2,,public,"I'm going to fold this hand, let's wait for a better opportunity.",65,False
2025-08-10T18:44:17.407252,8,PREFLOP,0,,public,Let's put some pressure on them with a strong raise.,52,False
2025-08-10T18:44:18.347795,8,PREFLOP,1,,public,Let's squeeze them even more with a big raise!,46,False
2025-08-10T18:44:19.412018,8,PREFLOP,2,,public,"I'm folding this hand, the raises are too high for me.",54,False
2025-08-10T18:44:20.370094,8,PREFLOP,0,,public,Let's squeeze them hard and take control of this pot!,53,False
2025-08-10T18:44:21.757521,9,PREFLOP,0,,public,I think it's time to squeeze the pot a bit. Let's put some pressure on them!,76,False
2025-08-10T18:44:22.778597,9,PREFLOP,1,,public,Let's squeeze them even more with a strong raise!,49,False
2025-08-10T18:44:24.926408,9,PREFLOP,3,,public,I'm folding this hand as the betting round is over and the pot odds aren't favorable.,85,False
2025-08-10T18:44:25.651983,9,PREFLOP,0,,public,Let's keep the pressure on. Raising $60 to squeeze them further.,64,False
2025-08-10T18:44:26.623116,10,PREFLOP,0,,public,Let's apply pressure here and set the tone early.,49,False
2025-08-10T18:44:28.770921,10,PREFLOP,1,,public,Let's squeeze them a bit more and get the pot growing.,54,False
2025-08-10T18:44:29.729600,10,PREFLOP,2,,public,Let's put more pressure on them and build the pot.,50,False
2025-08-10T18:44:30.522191,10,PREFLOP,3,,public,"I'm folding this hand, not strong enough to continue in this aggressive betting round.",86,False
2025-08-10T18:44:31.664689,10,PREFLOP,0,,public,Let's keep the pressure up and squeeze them even more. I'm raising $80.,71,False
2025-08-10T18:44:32.459648,10,PREFLOP,1,,public,Let's keep the pressure on and push them to make a big decision. I'm raising $160.,82,False
2025-08-10T18:44:33.378677,11,PREFLOP,1,,public,"I'm feeling good about this hand, let's put some pressure on them!",66,False
2025-08-10T18:44:34.301786,11,PREFLOP,2,,public,I'll call and see the flop with you.,36,False
2025-08-10T18:44:36.043684,11,PREFLOP,0,,public,Let's squeeze here and put some real pressure on them!,54,False
2025-08-10T18:44:37.184682,11,PREFLOP,1,,public,Let's apply more pressure and build the pot together!,53,False
2025-08-10T18:44:38.083015,11,PREFLOP,2,,public,Let's stick to the plan and see the flop together.,50,False
2025-08-10T18:44:39.444525,11,FLOP,0,,public,Let's squeeze hard here and put maximum pressure on them!,57,False
2025-08-10T18:44:41.428842,11,TURN,0,,public,Let's apply pressure and squeeze them out with a strong hand!,61,False
2025-08-10T18:44:44.122703,12,PREFLOP,0,,public,Let's put some pressure on them with a strong raise.,52,False
2025-08-10T18:44:45.011100,12,PREFLOP,1,,public,Let's squeeze them hard with a big raise!,41,False
2025-08-10T18:44:46.019200,12,PREFLOP,2,,public,I'm folding this hand. Let's wait for a better spot.,52,False
2025-08-10T18:44:46.738335,12,PREFLOP,0,,public,Let's squeeze them even harder with a significant raise!,56,False
2025-08-10T18:44:48.555409,13,PREFLOP,0,,public,Let's put some pressure on them with a strong raise!,52,False
2025-08-10T18:44:49.831027,13,PREFLOP,1,,public,I'm going to apply more pressure with a solid raise here.,57,False
2025-08-10T18:44:50.694358,13,PREFLOP,2,,public,Let's put maximum pressure with a strong raise!,47,False
2025-08-10T18:44:52.300042,13,PREFLOP,0,,public,Let's squeeze them hard with a strong raise!,44,False
2025-08-10T18:44:53.610052,13,PREFLOP,1,,public,Let's maximize our value with a strong raise here!,50,False
2025-08-10T18:44:54.551672,14,PREFLOP,0,,public,Let's put some pressure on them with a raise here.,50,False
